sample_name	amplicon_number	No amp/Invalid	Non-cyclic	Integration	Hybrid	Cyclic
PATU8988T_PANCREAS	amplicon6	0.0	0.0	0.0	0.0	0.0
PATU8988T_PANCREAS	amplicon7	0.0	0.0	0.0	0.0	0.0
PC14_LUNG	amplicon1	0.06018518518518518	0.5990740740740742	0.34074074074074073	0.0	0.0
PC14_LUNG	amplicon2	0.08333333333333334	0.4583333333333334	0.36111111111111116	0.08333333333333334	0.01388888888888889
PC14_LUNG	amplicon3	0.140625	0.2986111111111111	0.4305555555555556	0.08680555555555555	0.043402777777777776
PC14_LUNG	amplicon4	0.0	0.0	0.0	0.0	0.0
PC14_LUNG	amplicon5	1.0	0.0	0.0	0.0	0.0
PC14_LUNG	amplicon6	1.0	0.0	0.0	0.0	0.0
PC14_LUNG	amplicon7	0.0	0.0	0.0	0.0	0.0
PC3_PROSTATE	amplicon1	0.24552825092138492	0.24032881649645213	0.4403480754920401	0.05294810215214423	0.020846754937978638
PC3_PROSTATE	amplicon2	0.0	0.0	0.0	0.0	0.0
PC3_PROSTATE	amplicon3	0.0	0.0	0.0	0.0	0.0
PC3_PROSTATE	amplicon4	0.3384259259259259	0.18657407407407411	0.47500000000000003	0.0	0.0
PC3_PROSTATE	amplicon5	0.0	0.16666666666666669	0.6666666666666667	0.0	0.16666666666666669
PC3_PROSTATE	amplicon6	0.0	1.0	0.0	0.0	0.0
PLCPRF5_LIVER	amplicon1	0.0	1.0	0.0	0.0	0.0
PLCPRF5_LIVER	amplicon2	0.0	0.0	0.0	0.0	0.0
PLCPRF5_LIVER	amplicon3	0.0	0.0	0.0	0.0	0.0
PLCPRF5_LIVER	amplicon4	0.0	0.0	0.0	0.0	0.0
PLCPRF5_LIVER	amplicon5	1.0	0.0	0.0	0.0	0.0
QGP1_PANCREAS	amplicon1	0.0	0.25	0.5	0.0	0.25
QGP1_PANCREAS	amplicon2	0.0	1.0	0.0	0.0	0.0
QGP1_PANCREAS	amplicon3	0.42916666666666675	0.14861111111111114	0.42222222222222217	0.0	0.0
QGP1_PANCREAS	amplicon4	0.019569444444444445	0.10133333333333332	0.3395555555555555	0.17786111111111116	0.3616805555555556
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon10	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon11	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon12	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon13	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon14	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon15	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon16	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon17	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon18	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon19	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon1	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon20	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon21	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon22	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon23	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon24	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon25	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon26	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon27	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon2	0.5873952508090837	0.09362128814386221	0.3153655927999192	0.0019889490065535514	0.0016289192405812892
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon3	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon4	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon5	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon6	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon7	1.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon8	0.0	0.0	0.0	0.0	0.0
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon9	1.0	0.0	0.0	0.0	0.0
RERFGC1B_STOMACH	amplicon1	0.0	0.9166666666666667	0.08333333333333333	0.0	0.0
RERFGC1B_STOMACH	amplicon2	0.47541602178790393	0.08289361600019197	0.42285654296992153	0.012933808444012523	0.00590001079796998
RERFGC1B_STOMACH	amplicon3	0.25	0.25	0.5	0.0	0.0
RERFGC1B_STOMACH	amplicon4	0.15230970577531427	0.3153323255228015	0.3747010721984267	0.10907827328462254	0.04857862321883488
RERFLCMS_LUNG	amplicon1	1.0	0.0	0.0	0.0	0.0
RKN_SOFT_TISSUE	amplicon1	0.09795116897333646	0.5322990460552037	0.35651966533739926	0.011807999061693641	0.0014221205723668774
RL952_ENDOMETRIUM	amplicon1	0.0	0.25	0.5	0.0	0.25
RL952_ENDOMETRIUM	amplicon2	0.0	0.0	0.0	0.0	0.0
RMGI_OVARY	amplicon10	0.0	0.5833333333333334	0.16666666666666663	0.16666666666666663	0.08333333333333331
RMGI_OVARY	amplicon1	0.0	0.25	0.5	0.0	0.25
RMGI_OVARY	amplicon2	0.5	0.0	0.4166666666666667	0.0	0.08333333333333334
RMGI_OVARY	amplicon3	0.0	0.25	0.5	0.0	0.25
RMGI_OVARY	amplicon4	0.0	0.4236111111111111	0.24305555555555555	0.20138888888888887	0.13194444444444445
RMGI_OVARY	amplicon5	0.0	0.25	0.5	0.0	0.25
RMGI_OVARY	amplicon6	0.1126388888888889	0.3515972222222223	0.41013888888888894	0.105	0.020625
RMGI_OVARY	amplicon7	0.05074074074074074	0.46222222222222226	0.3496296296296297	0.07333333333333333	0.06407407407407407
RMGI_OVARY	amplicon8	0.0	0.25	0.5	0.0	0.25
RMGI_OVARY	amplicon9	0.0	0.25	0.5	0.0	0.25
RPMI7951_SKIN	amplicon1	0.175	0.45	0.3	0.05	0.025
RPMI7951_SKIN	amplicon2	1.0	0.0	0.0	0.0	0.0
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon1	0.0	0.0	0.0	0.0	0.0
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon2	0.05787037037037037	0.5648148148148148	0.3148148148148148	0.041666666666666664	0.020833333333333332
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon3	0.0	0.375	0.3125	0.25	0.0625
RT112_URINARY_TRACT	amplicon1	0.0	0.25	0.5	0.0	0.25
RT112_URINARY_TRACT	amplicon2	0.1574074074074074	0.07407407407407407	0.46296296296296297	0.14814814814814814	0.1574074074074074
RT112_URINARY_TRACT	amplicon3	0.28711352657004835	0.16892512077294689	0.4214251207729469	0.07345410628019323	0.04908212560386474
RVH421_SKIN	amplicon1	0.18263888888888888	0.2402777777777778	0.4807291666666666	0.07274305555555555	0.02361111111111111
RVH421_SKIN	amplicon2	0.0	0.0	0.0	0.0	0.0
RVH421_SKIN	amplicon3	0.1597222222222222	0.4722222222222222	0.3680555555555556	0.0	0.0
RVH421_SKIN	amplicon4	0.0	0.0	0.0	0.0	0.0
SBC5_LUNG	amplicon1	0.0	1.0	0.0	0.0	0.0
SBC5_LUNG	amplicon2	0.0	0.25	0.5	0.0	0.25
SBC5_LUNG	amplicon3	1.0	0.0	0.0	0.0	0.0
SBC5_LUNG	amplicon4	0.14646464646464646	0.38131313131313127	0.4494949494949495	0.0	0.022727272727272728
SCABER_URINARY_TRACT	amplicon1	0.11481481481481481	0.07592592592592591	0.4537037037037037	0.20740740740740737	0.1481481481481481
SCABER_URINARY_TRACT	amplicon2	0.17777777777777776	0.34444444444444444	0.47777777777777775	0.0	0.0
SCABER_URINARY_TRACT	amplicon3	0.18055555555555555	0.3472222222222222	0.4722222222222222	0.0	0.0
SCABER_URINARY_TRACT	amplicon4	0.09166666666666666	0.6583333333333334	0.25	0.0	0.0
SCABER_URINARY_TRACT	amplicon5	1.0	0.0	0.0	0.0	0.0
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon1	0.12037037037037036	0.5648148148148148	0.3148148148148148	0.0	0.0
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon2	0.08333333333333331	0.6666666666666667	0.24999999999999997	0.0	0.0
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon3	0.0	0.0	0.0	0.0	0.0
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon4	0.13622222222222222	0.2917777777777778	0.4573333333333333	0.07644444444444445	0.03822222222222223
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon5	0.0	1.0	0.0	0.0	0.0
SCC25_UPPER_AERODIGESTIVE_TRACT	amplicon6	0.0	1.0	0.0	0.0	0.0
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon1	0.041666666666666664	0.7731481481481483	0.17592592592592593	0.0	0.009259259259259259
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon2	0.13264705882352937	0.4306862745098039	0.43666666666666665	0.0	0.0
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon3	0.0	0.0	0.0	0.0	0.0
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon4	0.08472222222222223	0.17622222222222222	0.3938888888888889	0.2504444444444444	0.09472222222222221
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon5	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon6	0.0	0.0	0.0	0.0	0.0
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon7	0.0	0.0	0.0	0.0	0.0
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon8	1.0	0.0	0.0	0.0	0.0
SCC4_UPPER_AERODIGESTIVE_TRACT	amplicon9	0.0	0.0	0.0	0.0	0.0
SCLC21H_LUNG	amplicon1	0.00511097659402744	0.7809757532956686	0.0829822437449556	0.10911252354048964	0.02181850282485875
SF295_CENTRAL_NERVOUS_SYSTEM	amplicon1	0.3663194444444445	0.0	0.4756944444444444	0.0	0.1579861111111111
SH10TC_STOMACH	amplicon1	0.08940532081377153	0.5256924882629108	0.35225352112676067	0.026118935837245703	0.006529733959311425
SH10TC_STOMACH	amplicon2	0.1412037037037037	0.2037037037037037	0.4398148148148148	0.15740740740740738	0.05787037037037036
SH10TC_STOMACH	amplicon3	0.0	0.0	0.0	0.0	0.0
SH10TC_STOMACH	amplicon4	0.0	1.0	0.0	0.0	0.0
SH10TC_STOMACH	amplicon5	0.0	1.0	0.0	0.0	0.0
SH10TC_STOMACH	amplicon6	0.0	0.0	0.0	0.0	0.0
SHP77_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
SHP77_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
SHP77_LUNG	amplicon3	0.0	0.0	0.0	0.0	0.0
SHP77_LUNG	amplicon4	0.0	0.0	0.0	0.0	0.0
SHP77_LUNG	amplicon5	0.0	0.5833333333333334	0.4166666666666667	0.0	0.0
SHP77_LUNG	amplicon6	0.0	1.0	0.0	0.0	0.0
SHP77_LUNG	amplicon7	0.25	0.25	0.5	0.0	0.0
SHP77_LUNG	amplicon8	1.0	0.0	0.0	0.0	0.0
SKCO1_LARGE_INTESTINE	amplicon1	0.1736111111111111	0.4652777777777778	0.3611111111111111	0.0	0.0
SKCO1_LARGE_INTESTINE	amplicon2	0.07291666666666667	0.5729166666666666	0.3541666666666667	0.0	0.0
SKCO1_LARGE_INTESTINE	amplicon3	0.5034722222222222	0.0	0.4097222222222222	0.0	0.08680555555555555
SKCO1_LARGE_INTESTINE	amplicon4	0.25	0.25	0.5	0.0	0.0
SKCO1_LARGE_INTESTINE	amplicon5	0.0	1.0	0.0	0.0	0.0
SKCO1_LARGE_INTESTINE	amplicon6	0.0	0.0	0.0	0.0	0.0
SKCO1_LARGE_INTESTINE	amplicon7	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
SKCO1_LARGE_INTESTINE	amplicon8	0.2208333333333333	0.37083333333333335	0.4083333333333334	0.0	0.0
SKLMS1_SOFT_TISSUE	amplicon1	0.0	0.0	0.0	0.0	0.0
SKLU1_LUNG	amplicon10	0.0	0.0	0.0	0.0	0.0
SKLU1_LUNG	amplicon1	0.0	1.0	0.0	0.0	0.0
SKLU1_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
SKLU1_LUNG	amplicon3	0.037037037037037035	0.7037037037037037	0.25925925925925924	0.0	0.0
SKLU1_LUNG	amplicon4	0.033333333333333326	0.2906944444444444	0.3972222222222222	0.14138888888888884	0.1373611111111111
SKLU1_LUNG	amplicon5	0.08333333333333333	0.5	0.41666666666666674	0.0	0.0
SKLU1_LUNG	amplicon6	0.18055555555555555	0.3472222222222222	0.4722222222222222	0.0	0.0
SKLU1_LUNG	amplicon7	0.0	0.0	0.0	0.0	0.0
SKLU1_LUNG	amplicon8	1.0	0.0	0.0	0.0	0.0
SKLU1_LUNG	amplicon9	1.0	0.0	0.0	0.0	0.0
SKMEL24_SKIN	amplicon1	0.3333333333333333	0.16666666666666666	0.5	0.0	0.0
SKMEL2_SKIN	amplicon1	0.0	0.0	0.0	0.0	0.0
SKMEL2_SKIN	amplicon2	0.11342592592592594	0.2638888888888889	0.462962962962963	0.12500000000000003	0.034722222222222224
SKMEL2_SKIN	amplicon3	0.0	0.0	0.0	0.0	0.0
SKMEL30_SKIN	amplicon1	0.2619047619047619	0.5714285714285714	0.16666666666666666	0.0	0.0
SKMEL5_SKIN	amplicon1	0.04050925925925926	0.6724537037037037	0.2314814814814815	0.041666666666666664	0.013888888888888888
SKMEL5_SKIN	amplicon2	0.0	0.8148148148148148	0.1481481481481481	0.0	0.03703703703703703
SKMES1_LUNG	amplicon1	0.5075000000000001	0.0	0.41000000000000003	0.0	0.0825
SKMES1_LUNG	amplicon2	0.39118055555555564	0.15951388888888893	0.4493055555555556	0.0	0.0
SKMES1_LUNG	amplicon3	1.0	0.0	0.0	0.0	0.0
SKMES1_LUNG	amplicon4	1.0	0.0	0.0	0.0	0.0
SKMES1_LUNG	amplicon5	0.0	0.0	0.0	0.0	0.0
SKMES1_LUNG	amplicon6	0.9651995294631603	0.0003172218008558809	0.03448324873598372	0.0	0.0
SKMES1_LUNG	amplicon7	1.0	0.0	0.0	0.0	0.0
SKOV3_OVARY	amplicon1	0.0	0.25	0.5	0.0	0.25
SKOV3_OVARY	amplicon2	0.0	0.11877777777777779	0.5214444444444445	0.1913333333333333	0.16844444444444445
SKOV3_OVARY	amplicon3	0.5	0.0	0.4166666666666667	0.0	0.08333333333333334
SKOV3_OVARY	amplicon4	0.057407407407407414	0.08101851851851852	0.6569444444444446	0.0	0.20462962962962963
SKOV3_OVARY	amplicon5	0.0	0.0	0.0	0.0	0.0
SNU119_OVARY	amplicon10	0.0	0.25	0.5	0.0	0.25
SNU119_OVARY	amplicon11	0.0	1.0	0.0	0.0	0.0
SNU119_OVARY	amplicon1	0.1357323232323232	0.40845959595959597	0.4558080808080808	0.0	0.0
SNU119_OVARY	amplicon2	0.06666666666666668	0.55	0.38333333333333336	0.0	0.0
SNU119_OVARY	amplicon3	0.17877777777777773	0.37581481481481477	0.4202222222222222	0.020148148148148148	0.005037037037037037
SNU119_OVARY	amplicon4	0.0	0.0	0.0	0.0	0.0
SNU119_OVARY	amplicon5	0.5973333333333334	0.024000000000000004	0.35200000000000004	0.013333333333333336	0.013333333333333336
SNU119_OVARY	amplicon6	0.12037037037037035	0.412037037037037	0.46759259259259256	0.0	0.0
SNU119_OVARY	amplicon7	0.13636363636363635	0.45151515151515154	0.4121212121212121	0.0	0.0
SNU119_OVARY	amplicon8	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
SNU119_OVARY	amplicon9	0.03125	0.45355902777777785	0.4262152777777778	0.01909722222222222	0.06987847222222222
SNU16_STOMACH	amplicon1	0.3922353787955934	0.04758761107075322	0.41892834169469906	0.07051381213586236	0.07073485630309188
SNU16_STOMACH	amplicon2	1.0	0.0	0.0	0.0	0.0
SNU16_STOMACH	amplicon3	0.0	0.0	0.0	0.0	0.0
SNU16_STOMACH	amplicon4	0.0	0.0	0.0	0.0	0.0
SNU16_STOMACH	amplicon5	1.0	0.0	0.0	0.0	0.0
SNU16_STOMACH	amplicon6	0.0	0.0	0.0	0.0	0.0
SNU16_STOMACH	amplicon7	1.0	0.0	0.0	0.0	0.0
SNU16_STOMACH	amplicon8	0.0	0.0	0.0	0.0	0.0
SNU182_LIVER	amplicon10	0.3842013888888889	0.16336805555555556	0.43576388888888895	0.0	0.016666666666666666
SNU182_LIVER	amplicon11	0.0	0.0	0.0	0.0	0.0
SNU182_LIVER	amplicon12	1.0	0.0	0.0	0.0	0.0
SNU182_LIVER	amplicon13	0.0	0.0	0.0	0.0	0.0
SNU182_LIVER	amplicon14	0.0	0.0	0.0	0.0	0.0
SNU182_LIVER	amplicon15	1.0	0.0	0.0	0.0	0.0
SNU182_LIVER	amplicon1	0.14422619047619048	0.2588492063492064	0.3906746031746031	0.1642063492063492	0.0420436507936508
SNU182_LIVER	amplicon2	0.0	1.0	0.0	0.0	0.0
SNU182_LIVER	amplicon3	0.0	0.0	0.0	0.0	0.0
SNU182_LIVER	amplicon4	0.0	1.0	0.0	0.0	0.0
SNU182_LIVER	amplicon5	0.0	0.0	0.0	0.0	0.0
SNU182_LIVER	amplicon6	0.09895833333333333	0.3194444444444444	0.4861111111111111	0.05208333333333333	0.043402777777777776
SNU182_LIVER	amplicon7	0.0	1.0	0.0	0.0	0.0
SNU182_LIVER	amplicon8	0.1412037037037037	0.31481481481481477	0.48148148148148145	0.04166666666666666	0.02083333333333333
SNU182_LIVER	amplicon9	0.08333333333333333	0.5	0.41666666666666663	0.0	0.0
SNU1_STOMACH	amplicon1	0.0	1.0	0.0	0.0	0.0
SNU387_LIVER	amplicon1	0.0	0.0	0.0	0.0	0.0
SNU387_LIVER	amplicon2	0.0	0.0	0.0	0.0	0.0
SNU387_LIVER	amplicon3	0.3063492063492064	0.5158730158730159	0.17777777777777778	0.0	0.0
SNU387_LIVER	amplicon4	0.13359477124183008	0.5798536081099107	0.13625416833400028	0.13139622515672938	0.018901227157529676
SNU387_LIVER	amplicon5	0.0	0.0	0.0	0.0	0.0
SNU423_LIVER	amplicon1	0.0	0.0	0.0	0.0	0.0
SNU449_LIVER	amplicon1	0.0	0.60125	0.1425	0.20499999999999996	0.05124999999999999
SNU449_LIVER	amplicon2	0.0	0.0	0.0	0.0	0.0
SNU449_LIVER	amplicon3	0.0	0.0	0.0	0.0	0.0
SNU449_LIVER	amplicon4	0.0	0.0	0.0	0.0	0.0
SNU475_LIVER	amplicon1	0.1296212715855573	0.25401177394034524	0.44381135531135546	0.12578623757195187	0.04676936159079015
SNU475_LIVER	amplicon2	1.0	0.0	0.0	0.0	0.0
SNUC2A_LARGE_INTESTINE	amplicon1	1.0	0.0	0.0	0.0	0.0
SUIT2_PANCREAS	amplicon1	0.13888888888888887	0.05555555555555555	0.5000000000000001	0.1111111111111111	0.19444444444444442
SUIT2_PANCREAS	amplicon2	0.14583333333333331	0.39583333333333337	0.45833333333333337	0.0	0.0
SUIT2_PANCREAS	amplicon3	0.0	0.6666666666666666	0.16666666666666666	0.1111111111111111	0.05555555555555555
SW1271_LUNG	amplicon1	0.05555555555555555	0.7222222222222223	0.2222222222222222	0.0	0.0
SW1271_LUNG	amplicon2	0.05694444444444443	0.6902777777777778	0.2527777777777777	0.0	0.0
SW1783_CENTRAL_NERVOUS_SYSTEM	amplicon1	0.013888888888888888	0.13194444444444445	0.36111111111111116	0.16666666666666669	0.3263888888888889
SW1990_PANCREAS	amplicon1	0.0	0.5	0.5	0.0	0.0
SW480_LARGE_INTESTINE	amplicon1	0.023442166656452372	0.09033691855120422	0.2351244611958897	0.3382858623930053	0.3128105912034483
SW480_LARGE_INTESTINE	amplicon2	0.0	0.5	0.5	0.0	0.0
SW480_LARGE_INTESTINE	amplicon3	0.2924679487179487	0.2457799145299145	0.30400641025641023	0.10325854700854699	0.054487179487179474
SW480_LARGE_INTESTINE	amplicon4	0.0	0.0	0.0	0.0	0.0
SW480_LARGE_INTESTINE	amplicon5	1.0	0.0	0.0	0.0	0.0
SW48_LARGE_INTESTINE	amplicon1	1.0	0.0	0.0	0.0	0.0
SW579_THYROID	amplicon1	0.09587542087542088	0.6002525252525253	0.28703703703703703	0.013468013468013467	0.003367003367003367
SW579_THYROID	amplicon2	0.0	0.0	0.0	0.0	0.0
SW579_THYROID	amplicon3	0.0625	0.5625	0.375	0.0	0.0
SW579_THYROID	amplicon4	0.1259920634920635	0.20634920634920634	0.5654761904761905	0.047619047619047616	0.05456349206349206
SW900_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
SW900_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
SW900_LUNG	amplicon3	0.6666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0
SW900_LUNG	amplicon4	0.022031250000000006	0.6093055555555555	0.2229166666666667	0.12718750000000004	0.018559027777777782
SW900_LUNG	amplicon5	0.25	0.4333333333333334	0.31666666666666665	0.0	0.0
SW900_LUNG	amplicon6	0.4033333333333332	0.13208333333333333	0.44312499999999994	0.014791666666666667	0.006666666666666666
SW948_LARGE_INTESTINE	amplicon1	1.0	0.0	0.0	0.0	0.0
SW948_LARGE_INTESTINE	amplicon2	0.0	0.0	0.0	0.0	0.0
SW948_LARGE_INTESTINE	amplicon3	1.0	0.0	0.0	0.0	0.0
SW948_LARGE_INTESTINE	amplicon4	1.0	0.0	0.0	0.0	0.0
T24_URINARY_TRACT	amplicon1	0.07142857142857142	0.6666666666666667	0.11904761904761905	0.0	0.14285714285714285
T47D_BREAST	amplicon1	0.0	1.0	0.0	0.0	0.0
T47D_BREAST	amplicon2	0.0	0.0	0.0	0.0	0.0
T47D_BREAST	amplicon3	0.0	0.25	0.5	0.0	0.25
T84_LARGE_INTESTINE	amplicon1	0.0	0.0	0.0	0.0	0.0
T84_LARGE_INTESTINE	amplicon2	1.0	0.0	0.0	0.0	0.0
T84_LARGE_INTESTINE	amplicon3	0.0	0.0	0.0	0.0	0.0
T84_LARGE_INTESTINE	amplicon4	0.0	0.0	0.0	0.0	0.0
T84_LARGE_INTESTINE	amplicon5	0.0	0.0	0.0	0.0	0.0
TE11_OESOPHAGUS	amplicon1	0.06349206349206349	0.7777777777777778	0.1587301587301587	0.0	0.0
TE11_OESOPHAGUS	amplicon2	0.0	0.0	0.0	0.0	0.0
TE11_OESOPHAGUS	amplicon3	0.0	0.0	0.0	0.0	0.0
TE11_OESOPHAGUS	amplicon4	0.85	0.05	0.1	0.0	0.0
TE11_OESOPHAGUS	amplicon5	0.0	0.16666666666666669	0.6666666666666667	0.0	0.16666666666666669
TE11_OESOPHAGUS	amplicon6	0.013555555555555552	0.42777777777777776	0.2682222222222222	0.18066666666666667	0.10977777777777775
TE1_OESOPHAGUS	amplicon10	0.0	0.0	0.0	0.0	0.0
TE1_OESOPHAGUS	amplicon1	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
TE1_OESOPHAGUS	amplicon2	0.0	0.0	0.0	0.0	0.0
TE1_OESOPHAGUS	amplicon3	0.0	1.0	0.0	0.0	0.0
TE1_OESOPHAGUS	amplicon4	0.0	1.0	0.0	0.0	0.0
TE1_OESOPHAGUS	amplicon5	0.15226368143034805	0.1950325325325325	0.40714242380909055	0.07979342979342978	0.16576793243459906
TE1_OESOPHAGUS	amplicon6	0.0	0.0	0.0	0.0	0.0
TE1_OESOPHAGUS	amplicon7	0.0	0.0	0.0	0.0	0.0
TE1_OESOPHAGUS	amplicon8	0.0	0.0	0.0	0.0	0.0
TE1_OESOPHAGUS	amplicon9	0.14930555555555555	0.3472222222222222	0.4930555555555556	0.0	0.010416666666666668
TE5_OESOPHAGUS	amplicon10	1.0	0.0	0.0	0.0	0.0
TE5_OESOPHAGUS	amplicon11	1.0	0.0	0.0	0.0	0.0
TE5_OESOPHAGUS	amplicon1	0.00925925925925926	0.6824074074074074	0.17037037037037037	0.10370370370370369	0.03425925925925925
TE5_OESOPHAGUS	amplicon2	0.11111111111111113	0.48148148148148157	0.40740740740740744	0.0	0.0
TE5_OESOPHAGUS	amplicon3	0.0	1.0	0.0	0.0	0.0
TE5_OESOPHAGUS	amplicon4	0.0	0.0	0.0	0.0	0.0
TE5_OESOPHAGUS	amplicon5	0.0	0.0	0.0	0.0	0.0
TE5_OESOPHAGUS	amplicon6	0.0	0.0	0.0	0.0	0.0
TE5_OESOPHAGUS	amplicon7	1.0	0.0	0.0	0.0	0.0
TE5_OESOPHAGUS	amplicon8	0.0	0.0	0.0	0.0	0.0
TE5_OESOPHAGUS	amplicon9	1.0	0.0	0.0	0.0	0.0
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon1	0.4283333333333333	0.020432692307692304	0.4194017094017094	0.0328525641025641	0.09897970085470086
U251MG_CENTRAL_NERVOUS_SYSTEM	amplicon1	0.0	0.611111111111111	0.3888888888888889	0.0	0.0
U251MG_CENTRAL_NERVOUS_SYSTEM	amplicon2	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
U251MG_CENTRAL_NERVOUS_SYSTEM	amplicon3	0.18055555555555555	0.18055555555555555	0.5833333333333333	0.0	0.05555555555555555
U251MG_CENTRAL_NERVOUS_SYSTEM	amplicon4	0.4444444444444444	0.0	0.4444444444444444	0.0	0.1111111111111111
U2OS_BONE	amplicon1	0.0	0.0	0.0	0.0	0.0
U2OS_BONE	amplicon2	0.09027777777777778	0.6736111111111112	0.2361111111111111	0.0	0.0
U2OS_BONE	amplicon3	0.0	0.0	0.0	0.0	0.0
UACC257_SKIN	amplicon1	0.0	1.0	0.0	0.0	0.0
UACC257_SKIN	amplicon2	0.16666666666666666	0.08333333333333333	0.49999999999999994	0.16666666666666666	0.08333333333333333
UACC812_BREAST	amplicon1	0.2129196484356182	0.22257721630543942	0.3235165708382897	0.15824213736321746	0.08274442705743514
UACC812_BREAST	amplicon2	0.0	0.0	0.0	0.0	0.0
UACC812_BREAST	amplicon3	0.16851322751322753	0.28404232804232804	0.4967037037037036	0.024685185185185192	0.02605555555555556
UACC812_BREAST	amplicon4	0.0	1.0	0.0	0.0	0.0
UACC812_BREAST	amplicon5	1.0	0.0	0.0	0.0	0.0
UACC812_BREAST	amplicon6	1.0	0.0	0.0	0.0	0.0
